Id,Prediction
29739,3868849.6678255396
29740,7234451.620215217
29741,4418263.294134233
29742,3246988.0108603514
29743,2499864.819867196
29744,5087008.338880304
29745,3582974.992014032
29746,4945996.81835398
29747,3353165.9645994995
29748,3377735.436678347
29749,5032625.900972771
29750,4941290.196521759
29751,4541048.569047361
29752,4543006.602138062
29753,4350004.111774152
29754,3381129.2576537146
29755,4703811.365118919
29756,4479747.159802782
29757,6866353.679273831
29758,4653731.661119136
29759,4690260.518478502
29760,5186922.449181541
29761,3287440.0289154323
29762,5470426.772142268
29763,5440734.6263964875
29764,3518036.793541501
29765,5254732.882612845
29766,3157169.625663559
29767,3874185.2819271456
29768,2854951.3048682045
29769,4466941.285400854
29770,5816025.019641938
29771,3716488.762824582
29772,5085701.18157327
29773,5733107.8440761855
29774,4569028.385219772
29775,3686832.59460929
29776,3461624.3689966775
29777,3615618.1250066794
29778,6342351.206191141
29779,2853977.83269315
29780,3794095.640112276
29781,3544462.362790614
29782,3979807.605328113
29783,5303518.628998069
29784,4090165.793158639
29785,3983469.1276940336
29786,5622574.565498472
29787,2833870.330418789
29788,4103539.1101253633
29789,3291415.893677484
29790,3113944.2243448608
29791,3477009.346174608
29792,4935991.15189823
29793,2712626.116319963
29794,3797238.7522235014
29795,5037921.191807854
29796,2410046.6663284046
29797,3309077.277951244
29798,3822062.3440177906
29799,3833251.354660243
29800,8076620.150129557
29801,6268332.066261068
29802,3130113.8790079174
29803,2775452.60752287
29804,4173343.0607726704
29805,3631046.818342781
29806,3132459.723876628
29807,5107507.49640098
29808,6452697.051049049
29809,6028340.118756874
29810,2551518.8687517336
29811,4153875.7761688814
29812,3122056.8173137545
29813,4882728.888124384
29814,3035300.5435104263
29815,6281301.353871544
29816,5464666.087208076
29817,3446465.308447696
29818,5674098.343580043
29819,3658677.132042328
29820,3617275.3143925327
29821,2763708.2136342903
29822,4588912.354791984
29823,3314491.8005091683
29824,2924846.2074161214
29825,4547019.8452393105
29826,5575351.467902676
29827,4321420.483005242
29828,4924195.242378543
29829,3984656.0845012427
29830,5262037.653316283
29831,2879647.7883963534
29832,2618831.123330392
29833,3266669.4221578743
29834,4517005.023734942
29835,2674801.589787238
29836,9252791.168215126
29837,5473058.998910161
29838,5646265.555123529
29839,3528302.609718734
29840,6749542.530015688
29841,4473104.7008887185
29842,4772051.611025325
29843,2694106.921678167
29844,2690158.4983866843
29845,3414898.7992665623
29846,4453666.031952812
29847,4884234.260997555
29848,5241967.875209326
29849,3446676.9030986177
29850,3974622.126410338
29851,3589896.8887506314
29852,3406177.1324913627
29853,3286263.849849424
29854,3001836.6996746366
29855,3498145.7198951175
29856,5266276.195167919
29857,3323212.281297644
29858,2011091.2205448935
29859,3748823.75767819
29860,3888230.3298990102
29861,4599044.16535488
29862,4337577.090263173
29863,4827580.285808933
29864,3771998.4138933737
29865,4081681.3458032045
29866,3026490.5454323892
29867,5037925.129618279
29868,2280255.7147618467
29869,2777790.745739793
29870,3916733.870065903
29871,3460562.869930463
29872,6872764.583855563
29873,6127152.904266418
29874,4398092.16043005
29875,4672048.231896432
29876,4213867.582443017
29877,3696400.4260933674
29878,4097586.261690739
29879,2537373.026866539
29880,4473864.3487084145
29881,2662175.8526225258
29882,3894421.8284622645
29883,3140314.790311818
29884,2187074.0689065866
29885,6370298.232072186
29886,6173902.9051544815
29887,2622221.9303894844
29888,4858233.028042046
29889,7076910.506424155
29890,2939031.0766291367
29891,3197487.444519548
29892,2607869.517750837
29893,5028065.361413174
29894,8895556.589547753
29895,2939640.9702467704
29896,5886113.835320958
29897,3285719.528459239
29898,2774593.1817567274
29899,4272534.665451672
29900,2308683.5734220217
29901,3586900.145550051
29902,8108199.940063536
29903,4903606.031335437
29904,4238336.412467839
29905,4632276.510096979
29906,5658345.45053901
29907,2407171.0354614365
29908,4215603.689823199
29909,2558836.6441850285
29910,3350847.6461351113
29911,3931135.933987904
29912,5622458.2108828295
29913,5011194.465512979
29914,4191331.8624189175
29915,3127494.513333239
29916,5264984.608562598
29917,3817400.003629973
29918,5656183.238563511
29919,3321763.946477107
29920,3721840.0387476105
29921,5033469.482486143
29922,5409772.125167117
29923,6444765.404811295
29924,4050655.949821845
29925,2191929.876844353
29926,3577902.4198766653
29927,5112592.646169728
29928,4687305.785874047
29929,4910108.088520891
29930,7246996.121295697
29931,2960868.5340105095
29932,3065352.8848254145
29933,4564033.040198175
29934,4095802.0879324735
29935,3320907.673138866
29936,4318503.869517798
29937,3304990.029110504
29938,2106623.1612856877
29939,7468105.336994124
29940,4972157.132676469
29941,2335857.295573407
29942,6437410.783429747
29943,3408932.543270596
29944,4923601.184602106
29945,4784062.980594866
29946,4375494.374514572
29947,3313215.2219469273
29948,3037967.138196127
29949,2507191.4321755953
29950,5388395.815291852
29951,7163079.744229686
29952,4451574.865581543
29953,3951384.649371586
29954,5472963.430263828
29955,5909004.2962391665
29956,4074610.3792386516
29957,4067963.9795519845
29958,3911625.4944674643
29959,3475058.4776113825
29960,4547184.263073545
29961,3349052.360421592
29962,4035706.732718538
29963,4156622.378618547
29964,4353986.774074639
29965,4079632.51398427
29966,2177533.259711903
29967,3325467.6931370785
29968,3648494.389520603
29969,4149412.3830004944
29970,3813616.2494953717
29971,3254246.676532468
29972,3679776.486821351
29973,5499226.566472337
29974,4284258.483083526
29975,2821805.8650183696
29976,2629350.8510556924
29977,5965390.747759303
29978,4535156.706316502
29979,3331492.0224022926
29980,4478314.40524412
29981,5875842.927998935
29982,4352889.768432282
29983,4400842.241786207
29984,4626210.511661905
29985,3285858.087619023
29986,4002252.0711981123
29987,5689299.947129083
29988,4818832.309972269
29989,3533340.0671317657
29990,2431800.499503486
29991,5314003.365265553
29992,4063665.3417149885
29993,3808651.371680616
29994,3459989.6524700834
29995,3160525.364815042
29996,4565500.293509453
29997,3813469.230804808
29998,6233893.365465677
29999,5628607.027155122
30000,4923357.949422059
30001,5206711.507222427
30002,5093159.408971281
30003,7723421.071440744
30004,3799293.140897611
30005,6437868.637867239
30006,7161677.194960247
30007,4605697.084471228
30008,3422915.3954928545
30009,3699939.561228785
30010,4277635.046670332
30011,4172375.0953727397
30012,4408704.067553417
30013,2638505.695153707
30014,2791587.0801646914
30015,4086322.3568976335
30016,4123074.7710214816
30017,3719985.019593959
30018,2406333.905279345
30019,3512207.1906061717
30020,6621173.62282077
30021,4308664.413989774
30022,3152311.2962701414
30023,7020011.586867778
30024,2757399.137128977
30025,2218209.6566947964
30026,2407658.1393472813
30027,6662378.790443272
30028,5150084.670822834
30029,5752960.521867226
30030,6486393.307917755
30031,3080930.6400180086
30032,3902974.2104759538
30033,3783996.7714185743
30034,6112861.3886811575
30035,2706297.906585051
30036,3735713.779583284
30037,6664620.082909509
30038,3655166.476938001
30039,3260366.522128935
30040,4610832.40225061
30041,4757304.552366351
30042,2484949.2753980453
30043,5340211.280056923
30044,5769207.960901533
30045,2623983.789406636
30046,3776253.894165049
30047,3176578.128098573
30048,4896478.706759724
30049,4135544.1536476817
30050,2752619.9890117543
30051,3292750.363280037
30052,2521469.5809572083
30053,3377500.933480683
30054,3753328.1661048303
30055,3344951.9421169166
30056,4486080.987638723
30057,2980689.7519412865
30058,3188339.738853582
30059,3611407.3476117905
30060,3531282.6643117904
30061,3851630.8309964756
30062,5332345.9782793755
30063,3052122.560339155
30064,3432281.881271467
30065,2531431.3490621382
30066,4223915.597332445
30067,5391907.587738484
30068,4624729.623448753
30069,5667892.662923813
30070,4455797.786237653
30071,3036605.0298359874
30072,5669421.354720074
30073,4348503.445534837
30074,5450923.271817656
30075,4325439.347714581
30076,6787127.955957796
30077,3618335.6033029505
30078,4291731.708722723
30079,4822990.2668708
30080,3869709.99635286
30081,2958773.0900058327
30082,2210968.214170683
30083,3298741.9004094424
30084,5928882.169840472
30085,4301841.2740900405
30086,5795812.64366947
30087,2572938.727490872
30088,2890491.047682036
30089,5202695.912910081
30090,4246542.045605855
30091,3089351.206053635
30092,4733711.501057686
30093,3192202.702073973
30094,2967202.6697569573
30095,5734537.632488255
30096,4024728.1678221757
30097,2622627.6752732443
30098,5216653.44237748
30099,2335855.775614812
30100,2212249.8706569057
30101,2206919.4143566606
30102,5908442.78106308
30103,4898078.659289574
30104,4126942.289319521
30105,5531893.005847597
30106,3010847.685990538
30107,3398494.1204786114
30108,2920276.6525391745
30109,3408635.9271973683
30110,3469394.7709390908
30111,3427997.3080216995
30112,6283427.546944409
30113,3630440.3759734845
30114,2894085.2706046463
30115,4182911.6999538196
30116,4478822.819718798
30117,3629979.271765914
30118,4455918.052899847
30119,4366581.944990952
30120,4800576.224208859
30121,3611458.358835931
30122,4740178.903087166
30123,3800311.1211750195
30124,3289823.0196577157
30125,10702554.592806848
30126,4348362.502932362
30127,2390341.4268895253
30128,6370363.699740358
30129,3134468.568024317
30130,4606638.406549625
30131,4945689.78845946
30132,3034017.923669008
30133,3179710.5222908254
30134,2752983.069718812
30135,3174283.6892441506
30136,2799133.8148404593
30137,4113973.447680334
30138,4504002.565614586
30139,3941241.33828225
30140,3239268.924053453
30141,2343416.2384386053
30142,2324127.61669638
30143,4933036.538680088
30144,4485418.247522463
30145,6261072.985120402
30146,4207849.6126231225
30147,4440743.760431355
30148,3550862.633798761
30149,7079332.448537024
30150,3093013.9429929755
30151,5329022.6756295
30152,3064383.313438158
30153,5157795.07654044
30154,3744842.078520991
30155,2959481.6449698117
30156,3874313.900678379
30157,5281518.90934797
30158,5869740.732400048
30159,4172141.8459861143
30160,5330967.245369003
30161,4013819.5417125802
30162,5575257.305619018
30163,4231648.967718365
30164,5037600.784866261
30165,2435623.776579661
30166,3973504.73916675
30167,4659922.071863687
30168,4413536.430092299
30169,6695827.90053793
30170,3677537.675850735
30171,2822483.4793883665
30172,2240980.396139912
30173,3958586.6669086576
30174,3966418.943530207
30175,3531142.514452431
30176,3416831.532969805
30177,3555777.1182741416
30178,3946992.316908097
30179,3759923.614626219
30180,5999660.64072217
30181,2780655.0505047925
30182,3135604.294162245
30183,4825735.592250451
30184,5018435.9726653965
30185,2848518.008764159
30186,4387527.949878825
30187,2917488.386135737
30188,3847242.2248902386
30189,3470931.2928834176
30190,3425439.5622744705
30191,5769619.678102235
30192,6151971.959551447
30193,3811765.49954002
30194,5631521.609770863
30195,4744560.090378632
30196,5697144.902570653
30197,4501223.385726198
30198,4341170.581488645
30199,4322618.003738828
30200,5105519.886832726
30201,6102497.424218545
30202,2887456.3510250067
30203,2676504.5023245574
30204,3971758.222061878
30205,3747468.00551286
30206,4137971.5707907323
30207,4245077.32759749
30208,7301476.476723554
30209,3710524.3196744826
30210,3107819.6952435444
30211,3107530.0337804765
30212,4826161.949435382
30213,4088769.2661884334
30214,5267024.424550675
30215,4595265.568754527
30216,4129573.750548424
30217,5792424.124980476
30218,3176400.002801662
30219,4816196.133342346
30220,4300054.8008116875
30221,4301184.325368359
30222,4826029.125178791
30223,5249056.800233375
30224,5336370.468362874
30225,5059806.528574072
30226,4046846.0037934477
30227,2993597.108523756
30228,3750774.7943541505
30229,5895733.955329459
30230,2732068.7359145805
30231,3252894.2326737004
30232,4344083.423926973
30233,3010365.4048400945
30234,1727125.0314328293
30235,4801683.624034282
30236,3241233.691348694
30237,4197999.121494636
30238,3137161.0208917973
30239,3711643.75693515
30240,4498298.44678946
30241,4154403.117614517
30242,6177649.117318796
30243,7157560.6522389185
30244,4199991.588708568
30245,3820510.7450692933
30246,7403794.264632012
30247,3900026.835542933
30248,3592199.378561895
30249,2906590.054925535
30250,2977375.269102703
30251,3337267.3973403573
30252,6352572.780480642
30253,4200707.011984667
30254,2985630.6188727524
30255,6334609.429443903
30256,3444391.562874791
30257,3251098.6077250782
30258,2348911.2183679286
30259,3201745.649419517
30260,4195773.216084553
30261,3677681.9173401506
30262,4174765.8638729327
30263,4213129.706623212
30264,5290360.391304928
30265,4690717.12179703
30266,3003093.5972772897
30267,5016680.214470559
30268,3244914.579407784
30269,3306838.071006896
30270,2792547.483307619
30271,4610551.150798221
30272,4026211.867030645
30273,4327913.925693624
30274,4099263.5390021945
30275,4371648.2076217225
30276,4013035.0071187103
30277,3630081.667838853
30278,4508664.976353981
30279,2699392.5381132592
30280,2341779.2876533302
30281,3684507.193544059
30282,7975792.405097396
30283,2779129.776554183
30284,3306310.9365665894
30285,5529249.821881566
30286,3930909.219972448
30287,4170954.4237226527
30288,4311361.979659113
30289,2852587.816452813
30290,2735510.493279858
30291,2835717.3071886394
30292,6386418.4184760135
30293,3954439.480742896
30294,2904792.1465434562
30295,3184030.0642981115
30296,4711751.108785921
30297,4377483.401518497
30298,3077944.6771682184
30299,4678919.710398782
30300,2472792.3292194647
30301,5454594.685084002
30302,4886661.88816226
30303,3386487.1187793873
30304,4319644.36567121
30305,5474667.9765256
30306,3312043.484114172
30307,4685066.5675394945
30308,3224805.8230736754
30309,4159589.5400909223
30310,4818864.911543533
30311,6816839.560132912
30312,4437675.059446133
30313,3887492.2649427424
30314,3714207.484535974
30315,3016714.9742165958
30316,4126898.26316728
30317,4746506.2929855455
30318,6168699.19538824
30319,2551222.3016465767
30320,5385603.220271849
30321,6384447.631179758
30322,6910198.530933706
30323,3795668.84759692
30324,3093364.0607916242
30325,5875001.337660727
30326,3112377.6725736167
30327,4464087.74128991
30328,4012022.6022467585
30329,5296653.237804207
30330,3594168.186982456
30331,3292276.5237410944
30332,3400974.6723874845
30333,2526861.0218045907
30334,3653551.082321754
30335,4698094.331223338
30336,5945513.389319407
30337,2910735.4400204066
30338,3668305.3979486804
30339,2677541.5436501233
30340,3436782.8666898464
30341,3609832.632368195
30342,3542980.911768115
30343,3524119.966528882
30344,4123041.1193250786
30345,4020754.375576662
30346,3645141.4054374984
30347,5413190.885465502
30348,4140468.2561207856
30349,4431635.123827171
30350,3449705.0182330334
30351,3718177.681178626
30352,3668902.0192802884
30353,7425283.374479413
30354,3459877.92028714
30355,6155546.466089732
30356,3925535.241403506
30357,3822366.81761404
30358,5376319.239767328
30359,3157312.7071555345
30360,2131077.0547990585
30361,3345191.4178857575
30362,6221285.04050189
30363,3652460.3282000897
30364,4125706.427620101
30365,3580220.0766552296
30366,2906673.549425223
30367,5667979.785079495
30368,2764016.376991832
30369,4245062.162538059
30370,3259234.915368051
30371,3807653.2152001495
30372,4239352.377489764
30373,3791178.5415505664
30374,3876481.4872138323
30375,5032059.96047309
30376,4392516.92982555
30377,4367550.25303425
30378,6545692.47175358
30379,5008242.58413534
30380,2421384.2728859293
30381,4007474.4502275004
30382,5557863.317681433
30383,3579513.8750866503
30384,3282772.322008998
30385,4061901.9863129607
30386,4821808.206875076
30387,4165661.6641752096
30388,2923060.0268292227
30389,4467312.38552499
30390,4184037.134944195
30391,5408612.040815086
30392,2541255.8459545476
30393,8043790.081810227
30394,4104875.23424284
30395,5747203.030153678
30396,3488067.23815568
30397,3763006.7793287626
30398,3100895.743862913
30399,3268941.785716774
30400,3435221.559424015
30401,3727680.9184951126
30402,5390976.540102851
30403,4154532.5996279414
30404,4054959.6825618804
30405,2431730.950551592
30406,6290131.465803234
30407,3961102.6533708274
30408,4053451.3269431205
30409,4799750.164835099
30410,3188942.275213869
30411,4392970.911732825
30412,6245481.294977756
30413,3493857.631215371
30414,4507829.239914611
30415,3902304.3155626114
30416,4945887.210978066
30417,4792072.789653316
30418,4437586.021935462
30419,4500093.467597534
30420,5113419.82794
30421,3202906.8732846817
30422,3952015.7689227248
30423,3871687.825275146
30424,3716076.6456605513
30425,5498213.580980718
30426,7427623.69347873
30427,5644857.161890426
30428,4506659.317586691
30429,3604627.659204707
30430,4827222.565148663
30431,5350183.260287027
30432,3362694.777674508
30433,3493158.2242994336
30434,3757011.559252615
30435,2265886.8193123667
30436,5030986.090828645
30437,3239622.2832795093
30438,5082846.675475585
30439,5760815.322622961
30440,6578396.0340252975
30441,3589902.632971006
30442,5700129.058384722
30443,5429105.169541806
30444,4157179.8167886673
30445,4078248.405945333
30446,2594641.950848545
30447,3511046.34775644
30448,7270030.981260413
30449,4558359.1194760995
30450,6852726.19359113
30451,4826454.572959692
30452,5038031.798531259
30453,3480054.74609087
30454,4511130.204029145
30455,3459436.878181514
30456,2736862.8564811316
30457,6195080.22235592
30458,3646366.3574714693
30459,7083145.122064569
30460,4253208.01184047
30461,3342275.785129666
30462,4257484.370068473
30463,2913538.2887457153
30464,4580999.927322598
30465,3748664.0184029546
30466,3606372.811001121
30467,4390079.967476734
30468,2555340.1768623767
30469,4135672.33396589
30470,5122011.904360169
30471,2955691.931273805
30472,6248320.1836363105
30473,5144958.790755523
30474,3952954.3528464683
30475,4500612.3474165015
30476,6979188.702770396
30477,6811323.962297949
30478,3937052.4783799453
30479,1945544.0465790012
30480,8069299.440712422
30481,2333407.056653746
30482,5300307.510068704
30483,4380478.812447568
30484,2955914.465431038
30485,4141309.637528087
30486,3689335.65739818
30487,3049875.0668091094
30488,4041098.6888217553
30489,7438996.789187135
30490,3503835.3295759493
30491,3628215.051512382
30492,4065100.1627044245
30493,4469631.214022359
30494,4800302.64421499
30495,4158820.109841948
30496,4211302.238373526
30497,5301438.233681981
30498,3786160.575186753
30499,4080965.716951038
30500,7489490.782090038
30501,3841911.619072942
30502,2653943.2094236333
30503,4640034.031751232
30504,3720924.4283709074
30505,3037114.096942797
30506,3783400.802442733
30507,3137585.5933525967
30508,4337838.883835259
30509,4359832.954999834
30510,2576540.718557892
30511,2480534.3800198482
30512,4004443.161459871
30513,2641261.2651009136
30514,3991797.1530917357
30515,3070123.1316667576
30516,3558812.2628471623
30517,5523494.072106563
30518,2493027.5257132812
30519,2747775.8860275103
30520,5646844.686792842
30521,4804301.015161124
30522,3453097.0376336277
30523,5774900.427152527
30524,5033218.850653109
30525,4568559.3232449675
30526,5342477.285825606
30527,3139206.854013079
30528,2591117.4403749458
30529,3221397.012606639
30530,4604409.550470088
30531,5257013.170480534
30532,3555000.859809789
30533,5114928.548642784
30534,4104957.352318526
30535,2983310.8990746634
30536,3305698.0507441317
30537,2740046.3342841524
30538,3943824.349001202
30539,5544494.424552782
30540,3918201.787122451
30541,3542363.5509560877
30542,3017651.942312516
30543,2475033.1961271833
30544,4542815.123439252
30545,3173305.116256016
30546,8223849.492862188
30547,3835111.7142315046
30548,4385558.610289041
30549,3496629.7337405523
30550,2108776.115441065
30551,3991859.193994066
30552,2474436.726175091
30553,2725668.1550962613
30554,3839054.318396045
30555,3959636.062700529
30556,2732285.22373076
30557,3968771.8661487424
30558,5692944.7505994635
30559,4002239.4618336502
30560,3950979.4497979116
30561,7086959.3945085965
30562,3244979.9154285807
30563,4102614.722348777
30564,3182906.9557448626
30565,3248398.3430332085
30566,5078935.052962983
30567,4798316.353211994
30568,3364056.270701434
30569,4351340.090332241
30570,3641289.794793139
30571,3673023.63426329
30572,4378677.439197454
30573,4424527.623780046
30574,3871710.405070442
30575,4448456.40798042
30576,4502760.558336475
30577,3601758.7893193183
30578,5169797.4370622225
30579,7039705.37833939
30580,2437868.0986221656
30581,6707900.759367144
30582,3961418.996613338
30583,5020788.60033447
30584,2654408.3299247487
30585,3531579.2241498376
30586,4779958.276419575
30587,4030887.51943876
30588,3896647.4963602093
30589,2487283.8980733464
30590,3003911.473048173
30591,7464603.622083244
30592,7398931.910029548
30593,2495605.33583714
30594,3076734.1336920755
30595,3855382.4645813527
30596,3780446.0315382467
30597,3025478.449035863
30598,2741651.010752272
30599,3425012.271953202
30600,2672057.2454468175
30601,3052629.671826681
30602,2368609.6894545807
30603,5288405.598196237
30604,5690065.521028323
30605,3495745.937268778
30606,4797367.312575624
30607,3795202.0827463837
30608,6077261.308170573
30609,4491848.802170489
30610,4630502.578864437
30611,3089437.486880131
30612,3749149.0972953537
30613,5398979.121741041
30614,4059898.9447760084
30615,5165012.000897666
30616,5201735.667783462
30617,4214862.870682846
30618,5424360.597137922
30619,2977838.3641882907
30620,3927057.1193923587
30621,3723637.4428576394
30622,3689151.8733074246
30623,4015573.3718746165
30624,5586450.482341118
30625,4600387.696645067
30626,3549556.9822949595
30627,5316192.629547611
30628,2099886.5617775256
30629,3862566.9183138423
30630,7498196.216735207
30631,3302670.451978794
30632,5398653.742213126
30633,3788992.955334264
30634,4275767.249364824
30635,4476622.626039576
30636,4739212.025321365
30637,3123381.068295761
30638,6489278.76058625
30639,4104904.126158997
30640,2779236.53490626
30641,3295668.7765881596
30642,4440097.242740607
30643,6007082.273344575
30644,2620012.8534894334
30645,3376089.2664545234
30646,4391779.359581956
30647,2697088.4243122856
30648,4175639.2777074324
30649,3465369.21068281
30650,5249594.852998306
30651,4254246.616154749
30652,2963886.994526176
30653,5457001.69592697
30654,2721366.598790728
30655,4405649.732460986
30656,6450393.8549311
30657,3827496.5897654947
30658,5382921.237657274
30659,3603299.3503022315
30660,2758153.6909656944
30661,3011068.5271022944
30662,2232261.2892406094
30663,3879816.075545882
30664,2852672.6491533946
30665,3729435.180412765
30666,6102166.860287613
30667,2715423.7749939454
30668,3182441.1613656427
30669,3314410.04557698
30670,4203180.683693526
30671,3613374.407812555
30672,6829937.159682707
30673,6952780.677179064
30674,3726572.365215429
30675,4465043.497873011
30676,3321588.0615863027
30677,3373180.5842223
30678,4848790.238523829
30679,4154214.952759769
30680,3891585.0136033804
30681,5076508.656346118
30682,2955122.694559303
30683,3753905.7568194256
30684,3527283.992211421
30685,4831798.62323383
30686,5460081.459904903
30687,6768832.797475865
30688,2955437.699961882
30689,2564639.0824102783
30690,5350206.008870426
30691,7634666.537046281
30692,5311712.538285968
30693,4897763.393308936
30694,3341076.083556799
30695,4081857.2886443585
30696,4482348.577699201
30697,4179723.4319037716
30698,3678138.8684130567
30699,4087961.9017011165
30700,5194610.303154128
30701,3817124.1810139483
30702,2917104.6152558597
30703,3639185.410065224
30704,5839260.321671685
30705,3135384.9885242265
30706,6544157.941414456
30707,7021178.084873291
30708,4179026.599131431
30709,4840656.006322697
30710,2906533.2595599024
30711,7788719.569801519
30712,4072190.495377768
30713,3628914.2360655544
30714,4002848.638311772
30715,3148673.075505966
30716,5087868.152038789
30717,4688059.359161467
30718,3066912.074084667
30719,3583423.7303495505
30720,4333024.082441757
30721,3902242.118518948
30722,3908945.8367488445
30723,6461515.8333678655
30724,5096656.105889084
30725,6310915.049167507
30726,3692357.1435410087
30727,2895784.641345787
30728,3239796.8510575504
30729,3556944.409352185
30730,5406848.97469849
30731,2735083.746516199
30732,4710149.324730701
30733,4422320.740360321
30734,5214640.678890521
30735,3855660.348565541
30736,4584284.32376571
30737,4625290.48888627
30738,4921981.56027985
30739,4819152.969214843
30740,5464040.845877923
30741,3136852.8029572438
30742,3879691.770618165
30743,5493959.206391096
30744,3395478.119861013
30745,4693565.820960204
30746,6642661.710423834
30747,5335034.272786517
30748,5905326.858738012
30749,3234855.0821045698
30750,4454517.074765145
30751,3899863.447243267
30752,2820230.1647508317
30753,5008339.4388441555
30754,3619324.163051089
30755,6920866.817197082
30756,2783002.962562223
30757,3493690.623466448
30758,3542186.2964397124
30759,3845740.722419259
30760,3396248.5181687493
30761,4510084.870094396
30762,9239426.847298086
30763,6546501.418137657
30764,4205927.468298193
30765,2144111.932046928
30766,3674337.503571601
30767,3338808.072126841
30768,3574348.839974093
30769,3891600.1524917963
30770,4678126.565932021
30771,5655052.667504763
30772,4096638.568195344
30773,10422959.621545825
30774,5755666.517004207
30775,3958122.8184658606
30776,3937753.854784695
30777,7060070.0305259945
30778,2251690.4873475228
30779,3016408.159443297
30780,5047102.07847298
30781,3034587.5684743295
30782,3989318.0415868526
30783,5678984.752122991
30784,5429736.245752325
30785,4543465.867173827
30786,3902630.3232656037
30787,3094904.252871981
30788,3452539.3793545538
30789,3034985.4121521064
30790,2436549.306199785
30791,7023557.038840293
30792,4095859.3176702363
30793,5409032.838333355
30794,3551773.836372859
30795,5478096.943190152
30796,4250413.695081777
30797,6766747.3380079055
30798,2266475.485266828
30799,3141949.4744037595
30800,4866264.0928393295
30801,5437578.490360255
30802,5026765.75677636
30803,4765809.937353378
30804,4323714.06310799
30805,5567428.45659964
30806,2830993.842146923
30807,3874242.4541922915
30808,3864976.501624739
30809,3767141.7289199624
30810,4001920.474611803
30811,9281620.847005006
30812,7390585.668057583
30813,3911028.162418487
30814,3527387.9444603208
30815,3626578.1442113137
30816,6386655.566844652
30817,6483966.94681298
30818,5227749.87889101
30819,3874134.510644259
30820,3540529.092798864
30821,5142446.309519083
30822,4608681.541161888
30823,3983511.0331696235
30824,3645604.741762425
30825,4327614.170264456
30826,3871911.660440127
30827,3724225.4137605154
30828,3678948.611892212
30829,4040894.8323736745
30830,3465356.1254833764
30831,2653556.967699674
30832,5946832.868360572
30833,2781355.938915297
30834,4630520.889591532
30835,5565453.933689491
30836,3640785.341192811
30837,4635205.816417613
30838,2653938.319111765
30839,3042187.453863035
30840,4823062.004857642
30841,5238309.79266795
30842,2911072.021805297
30843,4728641.589110252
30844,2569016.287882762
30845,3662286.1621778035
30846,4456121.197232962
30847,3870850.6003713734
30848,4428794.462713462
30849,3174289.0209494093
30850,5380385.053770011
30851,6714525.131241181
30852,4176777.262943583
30853,4072787.781531436
30854,5304925.706688269
30855,2437323.2782418076
30856,3517313.42697126
30857,4491752.407764819
30858,4239897.9314212175
30859,4405265.298720246
30860,3240490.35539141
30861,3643890.189387159
30862,5073318.593098484
30863,6857040.172756129
30864,5628167.412789682
30865,5117805.130789681
30866,5326034.40764594
30867,3214827.8832834
30868,2299747.395208853
30869,5560608.962918432
30870,3749925.7537574577
30871,5054456.137009751
30872,3215599.43518181
30873,4291788.266105946
30874,3919369.3947032387
30875,3611445.9913226184
30876,3449444.2602994144
30877,4488936.921889377
30878,2660194.9610188026
30879,3916263.2320895144
30880,4580997.044620339
30881,4193917.2524750493
30882,4559404.560037066
30883,4842900.841726962
30884,4189496.3403702904
30885,3869991.11934051
30886,3904184.51747662
30887,4165563.9727705545
30888,3086042.579916467
30889,2287358.923735777
30890,4301206.707615522
30891,3573181.7226738366
30892,4052122.418954409
30893,3171695.1778186723
30894,2085397.077314754
30895,3908186.447944812
30896,3418804.9162483057
30897,5329585.248584922
30898,3541730.7945284634
30899,3331390.7755244193
30900,3711692.750015937
30901,3168619.2537393495
30902,4049448.806203326
30903,4438363.729628886
30904,6398329.238078454
30905,3076594.4328855462
30906,5057505.679394432
30907,4147840.8849717784
30908,6565166.951245886
30909,2501710.881432584
30910,4523070.567531447
30911,4448014.727736114
30912,4310828.698820868
30913,4602689.1929522045
30914,5615443.949662689
30915,4819502.648861838
30916,2408540.0197517397
30917,4278426.427991734
30918,4152681.2147804075
30919,4142877.7943376848
30920,4500834.193332962
30921,3462217.3306548004
30922,4359313.955265219
30923,4817916.2241557855
30924,3209301.695615737
30925,3442516.7748269555
30926,3016341.3069880526
30927,7339291.456225264
30928,3883475.9138479633
30929,6685024.210622424
30930,5212156.142721608
30931,3329277.4743363606
30932,3695847.805800911
30933,5346247.187913517
30934,5128898.520584705
30935,3298820.6640184424
30936,6071765.882498043
30937,2735517.916220338
30938,4097727.739179562
30939,3922772.720279142
30940,4872456.282711161
30941,3649509.2474334054
30942,5024893.884201545
30943,2653324.028747577
30944,3209918.8133881735
30945,2123753.9072749913
30946,6352600.851325653
30947,4406519.629521378
30948,2146427.7279342003
30949,5976335.972093074
30950,2750224.37163453
30951,4620014.492943213
30952,3972829.942906896
30953,2647917.2728723343
30954,3081141.252804562
30955,4925598.796600869
30956,3504623.1206226954
30957,2616533.570715655
30958,5461821.328449217
30959,4435023.749191381
30960,2909167.9510261444
30961,9782602.461533936
30962,5033629.375481821
30963,2305631.113528494
30964,5439995.505377518
30965,4035790.4946215586
30966,2249144.605127715
30967,2860202.9462693287
30968,6140815.608559991
30969,2441035.739052475
30970,4227988.685966281
30971,3293983.498132224
30972,3586472.8273834367
30973,3962445.5776719754
